id	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	locationID	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision
BFSA:LTBCC:20120825:D1	BFSA:LTBCC:20120825:D1	BFSA:LTBCC:20120825	Total Count	40	hectare	60 observer-minutes	2012/8/25	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20120825:D2	BFSA:LTBCC:20120825:D2	BFSA:LTBCC:20120825	Total Count	40	hectare	60 observer-minutes	2012/8/25	13:30+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20120908:L0	BFSA:LTBCC:20120908:L0	BFSA:LTBCC:20120908	Total Count	2.6	hectare	15 observer-minutes	2012/9/8	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20120908:M1	BFSA:LTBCC:20120908:M1	BFSA:LTBCC:20120908	Total Count	98	hectare	180 observer-minutes	2012/9/8	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20120908:M2	BFSA:LTBCC:20120908:M2	BFSA:LTBCC:20120908	Total Count	83	hectare	180 observer-minutes	2012/9/8	15:00+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20120908:J2	BFSA:LTBCC:20120908:J2	BFSA:LTBCC:20120908	Line Transect	150	metre	30 observer-minutes	2012/9/8	08:20+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20120908:J3	BFSA:LTBCC:20120908:J3	BFSA:LTBCC:20120908	Line Transect	450	metre	30 observer-minutes	2012/9/8	08:50+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20120908:E1	BFSA:LTBCC:20120908:E1	BFSA:LTBCC:20120908	Total Count	12	hectare	30 observer-minutes	2012/9/8	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20120908:E2	BFSA:LTBCC:20120908:E2	BFSA:LTBCC:20120908	Total Count	6	hectare	30 observer-minutes	2012/9/8	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20120908:E3	BFSA:LTBCC:20120908:E3	BFSA:LTBCC:20120908	Line Transect	150	metre	30 observer-minutes	2012/9/8	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20120908:D1	BFSA:LTBCC:20120908:D1	BFSA:LTBCC:20120908	Total Count	40	hectare	120 observer-minutes	2012/9/8	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20120908:D2	BFSA:LTBCC:20120908:D2	BFSA:LTBCC:20120908	Total Count	40	hectare	120 observer-minutes	2012/9/8	13:30+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20120922:L0	BFSA:LTBCC:20120922:L0	BFSA:LTBCC:20120922	Total Count	2.6	hectare	30 observer-minutes	2012/9/22	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20120922:M1	BFSA:LTBCC:20120922:M1	BFSA:LTBCC:20120922	Total Count	98	hectare	40 observer-minutes	2012/9/22	15:10+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20120922:M2	BFSA:LTBCC:20120922:M2	BFSA:LTBCC:20120922	Total Count	83	hectare	10 observer-minutes	2012/9/22	16:00+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20120922:J2	BFSA:LTBCC:20120922:J2	BFSA:LTBCC:20120922	Line Transect	150	metre	30 observer-minutes	2012/9/22	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20120922:J3	BFSA:LTBCC:20120922:J3	BFSA:LTBCC:20120922	Line Transect	450	metre	30 observer-minutes	2012/9/22	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20120922:E1	BFSA:LTBCC:20120922:E1	BFSA:LTBCC:20120922	Total Count	12	hectare	30 observer-minutes	2012/9/22	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20120922:E2	BFSA:LTBCC:20120922:E2	BFSA:LTBCC:20120922	Total Count	6	hectare	30 observer-minutes	2012/9/22	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20120922:E3	BFSA:LTBCC:20120922:E3	BFSA:LTBCC:20120922	Line Transect	150	metre	30 observer-minutes	2012/9/22	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20120922:D1	BFSA:LTBCC:20120922:D1	BFSA:LTBCC:20120922	Total Count	40	hectare	50 observer-minutes	2012/9/22	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20120922:D2	BFSA:LTBCC:20120922:D2	BFSA:LTBCC:20120922	Total Count	40	hectare	50 observer-minutes	2012/9/22	13:30+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20121013:L0	BFSA:LTBCC:20121013:L0	BFSA:LTBCC:20121013	Total Count	2.6	hectare	40 observer-minutes	2012/10/13	11:15+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20121013:M1	BFSA:LTBCC:20121013:M1	BFSA:LTBCC:20121013	Total Count	98	hectare	120 observer-minutes	2012/10/13	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20121013:M2	BFSA:LTBCC:20121013:M2	BFSA:LTBCC:20121013	Total Count	83	hectare	40 observer-minutes	2012/10/13	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20121013:J2	BFSA:LTBCC:20121013:J2	BFSA:LTBCC:20121013	Line Transect	150	metre	60 observer-minutes	2012/10/13	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20121013:J3	BFSA:LTBCC:20121013:J3	BFSA:LTBCC:20121013	Line Transect	450	metre	60 observer-minutes	2012/10/13	09:05+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20121013:E1	BFSA:LTBCC:20121013:E1	BFSA:LTBCC:20121013	Total Count	12	hectare	60 observer-minutes	2012/10/13	10:40+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20121013:E2	BFSA:LTBCC:20121013:E2	BFSA:LTBCC:20121013	Total Count	6	hectare	60 observer-minutes	2012/10/13	10:40+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20121013:E3	BFSA:LTBCC:20121013:E3	BFSA:LTBCC:20121013	Line Transect	150	metre	60 observer-minutes	2012/10/13	10:10+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20121013:D1	BFSA:LTBCC:20121013:D1	BFSA:LTBCC:20121013	Total Count	40	hectare	100 observer-minutes	2012/10/13	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20121013:D2	BFSA:LTBCC:20121013:D2	BFSA:LTBCC:20121013	Total Count	40	hectare	60 observer-minutes	2012/10/13	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20121027:L0	BFSA:LTBCC:20121027:L0	BFSA:LTBCC:20121027	Total Count	2.6	hectare	40 observer-minutes	2012/10/27	11:30+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20121027:M1	BFSA:LTBCC:20121027:M1	BFSA:LTBCC:20121027	Total Count	98	hectare	100 observer-minutes	2012/10/27	15:20+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20121027:M2	BFSA:LTBCC:20121027:M2	BFSA:LTBCC:20121027	Total Count	83	hectare	40 observer-minutes	2012/10/27	16:20+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20121027:J2	BFSA:LTBCC:20121027:J2	BFSA:LTBCC:20121027	Line Transect	150	metre	100 observer-minutes	2012/10/27	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20121027:J3	BFSA:LTBCC:20121027:J3	BFSA:LTBCC:20121027	Line Transect	450	metre	100 observer-minutes	2012/10/27	09:20+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20121027:E1	BFSA:LTBCC:20121027:E1	BFSA:LTBCC:20121027	Total Count	12	hectare	60 observer-minutes	2012/10/27	10:20+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20121027:E2	BFSA:LTBCC:20121027:E2	BFSA:LTBCC:20121027	Total Count	6	hectare	60 observer-minutes	2012/10/27	10:20+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20121027:E3	BFSA:LTBCC:20121027:E3	BFSA:LTBCC:20121027	Line Transect	150	metre	100 observer-minutes	2012/10/27	10:35+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20121027:D1	BFSA:LTBCC:20121027:D1	BFSA:LTBCC:20121027	Total Count	40	hectare	50 observer-minutes	2012/10/27	13:45+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20121027:D2	BFSA:LTBCC:20121027:D2	BFSA:LTBCC:20121027	Total Count	40	hectare	80 observer-minutes	2012/10/27	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20121110:L0	BFSA:LTBCC:20121110:L0	BFSA:LTBCC:20121110	Total Count	2.6	hectare	15 observer-minutes	2012/11/10	11:05+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20121110:M1	BFSA:LTBCC:20121110:M1	BFSA:LTBCC:20121110	Total Count	98	hectare	60 observer-minutes	2012/11/10	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20121110:M2	BFSA:LTBCC:20121110:M2	BFSA:LTBCC:20121110	Total Count	83	hectare	20 observer-minutes	2012/11/10	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20121110:J2	BFSA:LTBCC:20121110:J2	BFSA:LTBCC:20121110	Line Transect	150	metre	25 observer-minutes	2012/11/10	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20121110:J3	BFSA:LTBCC:20121110:J3	BFSA:LTBCC:20121110	Line Transect	450	metre	37 observer-minutes	2012/11/10	08:58+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20121110:E1	BFSA:LTBCC:20121110:E1	BFSA:LTBCC:20121110	Total Count	12	hectare	38 observer-minutes	2012/11/10	09:47+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20121110:E2	BFSA:LTBCC:20121110:E2	BFSA:LTBCC:20121110	Total Count	6	hectare	38 observer-minutes	2012/11/10	09:47+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20121110:E3	BFSA:LTBCC:20121110:E3	BFSA:LTBCC:20121110	Line Transect	150	metre	25 observer-minutes	2012/11/10	10:30+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20121110:D1	BFSA:LTBCC:20121110:D1	BFSA:LTBCC:20121110	Total Count	40	hectare	20 observer-minutes	2012/11/10	13:40+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20121110:D2	BFSA:LTBCC:20121110:D2	BFSA:LTBCC:20121110	Total Count	40	hectare	30 observer-minutes	2012/11/10	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20121124:L0	BFSA:LTBCC:20121124:L0	BFSA:LTBCC:20121124	Total Count	2.6	hectare	120 observer-minutes	2012/11/24	11:20+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20121124:M1	BFSA:LTBCC:20121124:M1	BFSA:LTBCC:20121124	Total Count	98	hectare	60 observer-minutes	2012/11/24	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20121124:M2	BFSA:LTBCC:20121124:M2	BFSA:LTBCC:20121124	Total Count	83	hectare	20 observer-minutes	2012/11/24	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20121124:J2	BFSA:LTBCC:20121124:J2	BFSA:LTBCC:20121124	Line Transect	150	metre	120 observer-minutes	2012/11/24	08:00+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20121124:J3	BFSA:LTBCC:20121124:J3	BFSA:LTBCC:20121124	Line Transect	450	metre	120 observer-minutes	2012/11/24	08:40+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20121124:E1	BFSA:LTBCC:20121124:E1	BFSA:LTBCC:20121124	Total Count	12	hectare	30 observer-minutes	2012/11/24	13:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20121124:E2	BFSA:LTBCC:20121124:E2	BFSA:LTBCC:20121124	Total Count	6	hectare	30 observer-minutes	2012/11/24	13:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20121124:E3	BFSA:LTBCC:20121124:E3	BFSA:LTBCC:20121124	Line Transect	150	metre	90 observer-minutes	2012/11/24	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20121124:D1	BFSA:LTBCC:20121124:D1	BFSA:LTBCC:20121124	Total Count	40	hectare	30 observer-minutes	2012/11/24	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20121124:D2	BFSA:LTBCC:20121124:D2	BFSA:LTBCC:20121124	Total Count	40	hectare	40 observer-minutes	2012/11/24	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20121208:L0	BFSA:LTBCC:20121208:L0	BFSA:LTBCC:20121208	Total Count	2.6	hectare	20 observer-minutes	2012/12/8	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20121208:M1	BFSA:LTBCC:20121208:M1	BFSA:LTBCC:20121208	Total Count	98	hectare	60 observer-minutes	2012/12/8	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20121208:M2	BFSA:LTBCC:20121208:M2	BFSA:LTBCC:20121208	Total Count	83	hectare	20 observer-minutes	2012/12/8	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20121208:J2	BFSA:LTBCC:20121208:J2	BFSA:LTBCC:20121208	Line Transect	150	metre	30 observer-minutes	2012/12/8	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20121208:J3	BFSA:LTBCC:20121208:J3	BFSA:LTBCC:20121208	Line Transect	450	metre	30 observer-minutes	2012/12/8	09:10+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20121208:E1	BFSA:LTBCC:20121208:E1	BFSA:LTBCC:20121208	Total Count	12	hectare	30 observer-minutes	2012/12/8	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20121208:E2	BFSA:LTBCC:20121208:E2	BFSA:LTBCC:20121208	Total Count	6	hectare	30 observer-minutes	2012/12/8	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20121208:E3	BFSA:LTBCC:20121208:E3	BFSA:LTBCC:20121208	Line Transect	150	metre	30 observer-minutes	2012/12/8	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20121208:D1	BFSA:LTBCC:20121208:D1	BFSA:LTBCC:20121208	Total Count	40	hectare	90 observer-minutes	2012/12/8	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20121208:D2	BFSA:LTBCC:20121208:D2	BFSA:LTBCC:20121208	Total Count	40	hectare	90 observer-minutes	2012/12/8	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20121223:L0	BFSA:LTBCC:20121223:L0	BFSA:LTBCC:20121223	Total Count	2.6	hectare	30 observer-minutes	2012/12/23	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20121223:M1	BFSA:LTBCC:20121223:M1	BFSA:LTBCC:20121223	Total Count	98	hectare	180 observer-minutes	2012/12/23	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20121223:M2	BFSA:LTBCC:20121223:M2	BFSA:LTBCC:20121223	Total Count	83	hectare	60 observer-minutes	2012/12/23	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20121223:J2	BFSA:LTBCC:20121223:J2	BFSA:LTBCC:20121223	Line Transect	150	metre	30 observer-minutes	2012/12/23	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20121223:J3	BFSA:LTBCC:20121223:J3	BFSA:LTBCC:20121223	Line Transect	450	metre	30 observer-minutes	2012/12/23	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20121223:E1	BFSA:LTBCC:20121223:E1	BFSA:LTBCC:20121223	Total Count	12	hectare	30 observer-minutes	2012/12/23	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20121223:E2	BFSA:LTBCC:20121223:E2	BFSA:LTBCC:20121223	Total Count	6	hectare	30 observer-minutes	2012/12/23	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20121223:E3	BFSA:LTBCC:20121223:E3	BFSA:LTBCC:20121223	Line Transect	150	metre	30 observer-minutes	2012/12/23	09:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20121223:D1	BFSA:LTBCC:20121223:D1	BFSA:LTBCC:20121223	Total Count	40	hectare	165 observer-minutes	2012/12/23	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20121223:D2	BFSA:LTBCC:20121223:D2	BFSA:LTBCC:20121223	Total Count	40	hectare	165 observer-minutes	2012/12/23	13:30+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20130112:L0	BFSA:LTBCC:20130112:L0	BFSA:LTBCC:20130112	Total Count	2.6	hectare	20 observer-minutes	2013/1/12	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20130112:M1	BFSA:LTBCC:20130112:M1	BFSA:LTBCC:20130112	Total Count	98	hectare	80 observer-minutes	2013/1/12	15:20+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20130112:M2	BFSA:LTBCC:20130112:M2	BFSA:LTBCC:20130112	Total Count	83	hectare	30 observer-minutes	2013/1/12	16:05+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20130112:J2	BFSA:LTBCC:20130112:J2	BFSA:LTBCC:20130112	Line Transect	150	metre	25 observer-minutes	2013/1/12	08:40+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20130112:J3	BFSA:LTBCC:20130112:J3	BFSA:LTBCC:20130112	Line Transect	450	metre	35 observer-minutes	2013/1/12	09:10+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20130112:E1	BFSA:LTBCC:20130112:E1	BFSA:LTBCC:20130112	Total Count	12	hectare	30 observer-minutes	2013/1/12	10:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20130112:E2	BFSA:LTBCC:20130112:E2	BFSA:LTBCC:20130112	Total Count	6	hectare	30 observer-minutes	2013/1/12	10:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20130112:E3	BFSA:LTBCC:20130112:E3	BFSA:LTBCC:20130112	Line Transect	150	metre	30 observer-minutes	2013/1/12	10:00+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20130112:D1	BFSA:LTBCC:20130112:D1	BFSA:LTBCC:20130112	Total Count	40	hectare	60 observer-minutes	2013/1/12	13:40+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20130112:D2	BFSA:LTBCC:20130112:D2	BFSA:LTBCC:20130112	Total Count	40	hectare	40 observer-minutes	2013/1/12	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20130126:L0	BFSA:LTBCC:20130126:L0	BFSA:LTBCC:20130126	Total Count	2.6	hectare	20 observer-minutes	2013/1/26	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20130126:M1	BFSA:LTBCC:20130126:M1	BFSA:LTBCC:20130126	Total Count	98	hectare	180 observer-minutes	2013/1/26	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20130126:M2	BFSA:LTBCC:20130126:M2	BFSA:LTBCC:20130126	Total Count	83	hectare	60 observer-minutes	2013/1/26	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20130126:J2	BFSA:LTBCC:20130126:J2	BFSA:LTBCC:20130126	Line Transect	150	metre	30 observer-minutes	2013/1/26	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20130126:J3	BFSA:LTBCC:20130126:J3	BFSA:LTBCC:20130126	Line Transect	450	metre	40 observer-minutes	2013/1/26	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20130126:E1	BFSA:LTBCC:20130126:E1	BFSA:LTBCC:20130126	Total Count	12	hectare	30 observer-minutes	2013/1/26	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20130126:E2	BFSA:LTBCC:20130126:E2	BFSA:LTBCC:20130126	Total Count	6	hectare	30 observer-minutes	2013/1/26	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20130126:E3	BFSA:LTBCC:20130126:E3	BFSA:LTBCC:20130126	Line Transect	150	metre	25 observer-minutes	2013/1/26	10:35+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20130126:D1	BFSA:LTBCC:20130126:D1	BFSA:LTBCC:20130126	Total Count	40	hectare	90 observer-minutes	2013/1/26	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20130126:D2	BFSA:LTBCC:20130126:D2	BFSA:LTBCC:20130126	Total Count	40	hectare	90 observer-minutes	2013/1/26	14:10+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20130217:L0	BFSA:LTBCC:20130217:L0	BFSA:LTBCC:20130217	Total Count	2.6	hectare	160 observer-minutes	2013/2/17	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20130217:M1	BFSA:LTBCC:20130217:M1	BFSA:LTBCC:20130217	Total Count	98	hectare	60 observer-minutes	2013/2/17	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20130217:M2	BFSA:LTBCC:20130217:M2	BFSA:LTBCC:20130217	Total Count	83	hectare	20 observer-minutes	2013/2/17	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20130217:J2	BFSA:LTBCC:20130217:J2	BFSA:LTBCC:20130217	Line Transect	150	metre	120 observer-minutes	2013/2/17	08:30+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20130217:J3	BFSA:LTBCC:20130217:J3	BFSA:LTBCC:20130217	Line Transect	450	metre	320 observer-minutes	2013/2/17	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20130217:E1	BFSA:LTBCC:20130217:E1	BFSA:LTBCC:20130217	Total Count	12	hectare	240 observer-minutes	2013/2/17	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20130217:E2	BFSA:LTBCC:20130217:E2	BFSA:LTBCC:20130217	Total Count	6	hectare	240 observer-minutes	2013/2/17	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20130217:E3	BFSA:LTBCC:20130217:E3	BFSA:LTBCC:20130217	Line Transect	150	metre	120 observer-minutes	2013/2/17	10:40+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20130217:D1	BFSA:LTBCC:20130217:D1	BFSA:LTBCC:20130217	Total Count	40	hectare	30 observer-minutes	2013/2/17	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20130217:D2	BFSA:LTBCC:20130217:D2	BFSA:LTBCC:20130217	Total Count	40	hectare	40 observer-minutes	2013/2/17	14:00+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20130223:L0	BFSA:LTBCC:20130223:L0	BFSA:LTBCC:20130223	Total Count	2.6	hectare	20 observer-minutes	2013/2/23	11:20+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20130223:M1	BFSA:LTBCC:20130223:M1	BFSA:LTBCC:20130223	Total Count	98	hectare	40 observer-minutes	2013/2/23	14:50+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20130223:M2	BFSA:LTBCC:20130223:M2	BFSA:LTBCC:20130223	Total Count	83	hectare	50 observer-minutes	2013/2/23	15:40+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20130223:J2	BFSA:LTBCC:20130223:J2	BFSA:LTBCC:20130223	Line Transect	150	metre	25 observer-minutes	2013/2/23	08:10+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20130223:J3	BFSA:LTBCC:20130223:J3	BFSA:LTBCC:20130223	Line Transect	450	metre	35 observer-minutes	2013/2/23	08:30+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20130223:E1	BFSA:LTBCC:20130223:E1	BFSA:LTBCC:20130223	Total Count	12	hectare	30 observer-minutes	2013/2/23	09:30+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20130223:E2	BFSA:LTBCC:20130223:E2	BFSA:LTBCC:20130223	Total Count	6	hectare	30 observer-minutes	2013/2/23	09:30+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20130223:E3	BFSA:LTBCC:20130223:E3	BFSA:LTBCC:20130223	Line Transect	150	metre	40 observer-minutes	2013/2/23	10:20+0800	E3	23.0716	120.0657	WGS84	75	0.00001
BFSA:LTBCC:20130223:D1	BFSA:LTBCC:20130223:D1	BFSA:LTBCC:20130223	Total Count	40	hectare	55 observer-minutes	2013/2/23	13:30+0800	D1A	23.1735	120.1148	WGS84	580	0.00001
BFSA:LTBCC:20130223:D2	BFSA:LTBCC:20130223:D2	BFSA:LTBCC:20130223	Total Count	40	hectare	55 observer-minutes	2013/2/23	13:30+0800	D2A	23.1735	120.1108	WGS84	600	0.00001
BFSA:LTBCC:20130308:L0	BFSA:LTBCC:20130308:L0	BFSA:LTBCC:20130308	Total Count	2.6	hectare	20 observer-minutes	2013/3/8	11:20+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20130308:J2	BFSA:LTBCC:20130308:J2	BFSA:LTBCC:20130308	Line Transect	150	metre	30 observer-minutes	2013/3/8	08:00+0800	J2B	23.0803	120.0371	WGS84	75	0.00001
BFSA:LTBCC:20130308:J3	BFSA:LTBCC:20130308:J3	BFSA:LTBCC:20130308	Line Transect	450	metre	35 observer-minutes	2013/3/8	08:30+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20130308:E1	BFSA:LTBCC:20130308:E1	BFSA:LTBCC:20130308	Total Count	12	hectare	35 observer-minutes	2013/3/8	09:25+0800	E1	23.0755	120.067	WGS84	350	0.00001
